state_code,state_name,state_abb,year,month,tmean,prcp,pdsi
28,Sergipe,SE,2008,3,25.7534880320231,146.984438680013,-0.580783658449849
28,Sergipe,SE,2009,3,27.1100512440999,37.4525571187337,-2.05998914877574
28,Sergipe,SE,2010,3,27.4723170216878,55.9058721923828,-1.68437378724416
28,Sergipe,SE,2011,3,26.959446665446,64.7402778116862,-0.712067117094994
28,Sergipe,SE,2012,3,26.1459851328532,29.143595123291,-1.49637223084768
28,Sergipe,SE,2013,3,27.3728019968669,22.8171900304159,-4.27790580749512
28,Sergipe,SE,2014,3,26.2413088734945,59.0815499369304,-2.21706860860189
28,Sergipe,SE,2015,3,26.616716893514,46.406510035197,-2.57601428508759
28,Sergipe,SE,2016,3,27.1043369547526,45.2623450469971,-3.05797879219055
28,Sergipe,SE,2017,3,27.0374753061931,41.7937766520182,-4.93195251464844
28,Sergipe,SE,2018,3,27.0483882395427,79.5885706583659,-2.74489505132039
28,Sergipe,SE,2019,3,27.3817257944743,132.005809834798,-3.9916170501709
28,Sergipe,SE,2020,3,27.3127101389567,181.683288167318,-1.50072191347679
28,Sergipe,SE,2001,4,25.5285436757406,48.6545599365235,0.0751866755882895
28,Sergipe,SE,2002,4,25.4853014628093,55.7159470876058,-0.988359782695771
28,Sergipe,SE,2003,4,26.650722249349,36.2020674641927,-1.8310546429952
28,Sergipe,SE,2004,4,25.8810376993815,53.5848903401693,-0.944653292496999
28,Sergipe,SE,2005,4,25.5363881174723,66.5373739624024,-0.822898567070563
28,Sergipe,SE,2006,4,25.9428577423096,110.12641418457,0.0177672553062437
28,Sergipe,SE,2007,4,25.4853604888916,79.3896098836263,-0.461929633021355
28,Sergipe,SE,2008,4,25.3807870992025,85.4288353983562,-0.704307264474532
28,Sergipe,SE,2009,4,26.7818426005046,81.0959578450521,-1.0584499249359
28,Sergipe,SE,2010,4,25.7129781341553,243.619524943034,-1.25868294636408
28,Sergipe,SE,2011,4,25.5176491038005,197.561757303874,-0.583087379137675
28,Sergipe,SE,2012,4,25.9578610483805,23.6005842526754,-2.02457454363505
28,Sergipe,SE,2013,4,26.5849255371094,83.1465722656251,-4.13455771446228
28,Sergipe,SE,2014,4,26.1189311472575,93.933974202474,-2.19274901866913
28,Sergipe,SE,2015,4,26.8606818644206,55.0660423533122,-2.63186291694641
28,Sergipe,SE,2016,4,26.4473777008057,39.2831340026855,-3.39605576515198
28,Sergipe,SE,2017,4,26.186036529541,85.370543568929,-4.91834623972575
28,Sergipe,SE,2018,4,25.7637646484375,54.0399059295654,-2.6785707060496
28,Sergipe,SE,2019,4,26.6639453379313,63.1148481496175,-4.00959619839986
28,Sergipe,SE,2020,4,26.2960336812337,92.4967625935873,-1.17632442772389
28,Sergipe,SE,2001,5,25.4017175801595,47.9449027252197,-0.565162414933245
